index;date;pivot;entry;body;range;upper_wick;lower_wick;upper_wick_ratio;lower_wick_ratio;quantity;trades;duration;run_length;prev_quantity;prev_trades;prev_duration;future_move;adverse_move;net_move;quantity_percentile;trades_percentile;wick_imbalance;quantity_q;trades_q;wick_q
36449;2026-07-17 12:45:47.294;LOW;179600;50;145;0;95;0,0;0,6551724137931034;39;14;256267,0;3;41;15;188625,0;195;90;105;0,2447315156566258;0,2580664364805334;95;0;1;3
36453;2026-07-17 12:58:30.294;HIGH;179650;50;145;95;0;0,6551724137931034;0,0;192;44;254198,0;4;1;1;0,0;300;95;205;0,35456601976425767;0,3693296821050125;-95;1;1;0
36456;2026-07-17 13:06:01.818;LOW;179650;50;140;0;90;0,0;0,6428571428571429;31;12;202559,0;3;3;2;2225,0;95;450;-355;0,222288367662817;0,23711156090010715;90;0;0;3
36458;2026-07-17 13:09:30.832;HIGH;179600;50;145;95;0;0,6551724137931034;0,0;54;17;187561,0;2;0;0;0,0;500;0;500;0,2748541493034885;0,284021907369925;-95;1;1;0
36470;2026-07-17 13:37:16.904;LOW;179150;50;120;0;70;0,0;0,5833333333333334;51;14;328836,0;12;28;10;96172,0;130;85;45;0,26884152875342304;0,2580664364805334;70;1;1;2
36473;2026-07-17 13:45:09.020;HIGH;179150;50;130;80;0;0,6153846153846154;0,0;70;41;696116,0;3;11;2;7260,0;200;120;80;0,2955709012977735;0,3647458030717943;-80;1;1;0
36475;2026-07-17 13:57:43.898;LOW;179200;50;135;0;85;0,0;0,6296296296296297;24;10;219707,0;2;21;4;162,0;70;255;-185;0,19746398380759614;0,21187046076913918;85;0;0;3
36477;2026-07-17 14:09:36.231;HIGH;179150;50;120;70;0;0,5833333333333334;0,0;17;7;170703,0;2;71;38;475226,0;300;120;180;0,16561495416120967;0,16894868436718657;-70;0;0;1
36484;2026-07-17 14:41:16.546;LOW;179050;50;105;0;55;0,0;0,5238095238095238;32;19;286034,0;5;21;18;37077,0;45;550;-505;0,2253839742826527;0,2975949517799738;55;0;1;2
36495;2026-07-17 16:17:14.644;LOW;178600;50;105;0;55;0,0;0,5238095238095238;105;61;615311,0;10;57;18;39064,0;485;0;485;0,32164543398023576;0,38439099892844386;55;1;1;2
36505;2026-07-17 16:56:35.038;HIGH;178950;50;135;85;0;0,6296296296296297;0,0;52;17;207181,0;10;457;14;8717,0;330;80;250;0,2711632337182998;0,284021907369925;-85;1;1;0
36511;2026-07-17 17:43:26.147;LOW;178800;50;125;0;75;0,0;0,6;106;26;613729,0;6;73;21;429959,0;300;180;120;0,32224074294558874;0,3300392903917133;75;1;1;2
36514;2026-07-17 17:58:56.161;LOW;178750;50;130;0;80;0,0;0,6153846153846154;43;9;126446,0;2;57;6;20437,0;500;100;400;0,2540183355161329;0,1985950708417669;80;1;0;3
36533;2026-07-20 09:01:35.013;HIGH;179550;50;120;70;0;0,5833333333333334;0,0;7;2;0,0;19;1;1;0,0;280;0;280;0,09905941183474223;0,05929277294916061;-70;0;0;1
36539;2026-07-20 09:01:53.568;LOW;179400;50;130;0;80;0,0;0,6153846153846154;7;3;3176,0;6;0;0;0,0;75;125;-50;0,09905941183474223;0,08739135611382308;80;0;0;3
36545;2026-07-20 09:02:27.517;HIGH;179350;50;125;75;0;0,6;0,0;1;1;0,0;2;0;0;0,0;300;125;175;0,01595428027146089;0,022145493511132278;-75;0;0;0
36547;2026-07-20 09:02:31.816;LOW;179400;50;125;0;75;0,0;0,6;7;2;3881,0;2;0;0;0,0;75;450;-375;0,09905941183474223;0,05929277294916061;75;0;0;2
36549;2026-07-20 09:02:35.918;HIGH;179350;50;125;75;0;0,6;0,0;5;1;0,0;2;5;1;0,0;500;0;500;0,07899749970234551;0,022145493511132278;-75;0;0;0
36561;2026-07-20 09:02:49.106;LOW;178900;50;115;0;65;0,0;0,5652173913043478;26;3;264,0;12;4;3;2,0;85;400;-315;0,20442909870222645;0,08739135611382308;65;0;0;2
36563;2026-07-20 09:02:50.028;HIGH;178850;50;135;85;0;0,6296296296296297;0,0;636;48;2258,0;2;7;2;632,0;350;10;340;0,39468984402905105;0,37486605548279556;-85;1;1;0
36570;2026-07-20 09:03:01.683;LOW;178650;50;150;0;100;0,0;0,6666666666666666;359;38;850,0;7;9;4;1023,0;350;0;350;0,37504464817240146;0,36075723300392903;100;1;1;3
36577;2026-07-20 09:03:05.757;HIGH;178850;50;150;100;0;0,6666666666666666;0,0;14;5;323,0;7;28;2;0,0;155;150;5;0,14918442671746637;0,1335873318252173;-100;0;0;0
36583;2026-07-20 09:03:21.502;LOW;178800;50;105;0;55;0,0;0,5238095238095238;3;2;1500,0;4;7;6;240,0;405;0;405;0,054947017502083584;0,05929277294916061;55;0;0;2
36592;2026-07-20 09:04:00.212;HIGH;179100;50;105;55;0;0,5238095238095238;0,0;21;7;4805,0;9;28;5;3855,0;380;0;380;0,18472437194904157;0,16894868436718657;-55;0;0;1
36600;2026-07-20 09:04:39.607;LOW;178850;50;130;0;80;0,0;0,6153846153846154;32;9;10202,0;8;5;1;0,0;465;40;425;0,2253839742826527;0,1985950708417669;80;0;0;3
36610;2026-07-20 09:07:11.920;HIGH;179200;50;115;65;0;0,5652173913043478;0,0;10;2;0,0;10;18;4;8127,0;135;255;-120;0,12328848672461007;0,05929277294916061;-65;0;0;1
36613;2026-07-20 09:07:23.322;LOW;179200;50;135;0;85;0,0;0,6296296296296297;7;6;6581,0;3;2;2;1065,0;255;50;205;0,09905941183474223;0,15162519347541373;85;0;0;3
36619;2026-07-20 09:08:35.239;HIGH;179350;50;105;55;0;0,5238095238095238;0,0;206;9;19663,0;6;2;1;0,0;400;0;400;0,3559947612811049;0,1985950708417669;-55;1;0;1
36626;2026-07-20 09:10:54.835;LOW;179150;50;135;0;85;0,0;0,6296296296296297;112;11;58250,0;7;6;3;1003,0;15;550;-535;0,32563400404810094;0,22443147993808787;85;1;0;3
36638;2026-07-20 09:23:56.197;LOW;178650;50;105;0;55;0,0;0,5238095238095238;3;2;21238,0;11;6;2;79,0;300;120;180;0,054947017502083584;0,05929277294916061;55;0;0;2
36646;2026-07-20 09:25:53.353;HIGH;178800;50;135;85;0;0,6296296296296297;0,0;27;13;122479,0;6;2;2;1123,0;40;270;-230;0,20800095249434455;0,2483629003452792;-85;0;0;0
36651;2026-07-20 09:33:29.327;HIGH;178950;50;120;70;0;0,5833333333333334;0,0;42;16;70339,0;4;42;26;197885,0;190;150;40;0,25205381593046794;0,2766996070960829;-70;1;1;1
36655;2026-07-20 09:46:03.464;LOW;178900;50;140;0;90;0,0;0,6428571428571429;42;28;416123,0;4;55;28;348883,0;300;0;300;0,25205381593046794;0,3376592451482319;90;1;1;3
36659;2026-07-20 09:54:40.444;HIGH;178950;50;105;55;0;0,5238095238095238;0,0;2;2;7476,0;4;4;3;4728,0;10;450;-440;0,04000476247172283;0,05929277294916061;-55;0;0;1
36662;2026-07-20 09:58:35.701;HIGH;179000;50;120;70;0;0,5833333333333334;0,0;30;10;28078,0;2;22;9;19574,0;30;550;-520;0,2187165138706989;0,21187046076913918;-70;0;0;1
36675;2026-07-20 10:02:35.006;HIGH;179550;50;130;80;0;0,6153846153846154;0,0;46;17;17462,0;12;3;2;8268,0;415;0;415;0,25961423979045123;0,284021907369925;-80;1;1;0
36684;2026-07-20 10:04:21.807;LOW;179250;50;115;0;65;0,0;0,5652173913043478;49;12;47229,0;9;15;1;0,0;110;195;-85;0,2652101440647696;0,23711156090010715;65;1;0;2
36687;2026-07-20 10:05:45.204;LOW;179200;50;145;0;95;0,0;0,6551724137931034;23;20;168851,0;2;7;6;5345,0;160;250;-90;0,1932372901535897;0,3037266341231099;95;0;1;3
36691;2026-07-20 10:13:03.960;HIGH;179250;50;110;60;0;0,5454545454545454;0,0;6;4;9285,0;4;31;15;37181,0;380;0;380;0,08893915942374092;0,11251339445172044;-60;0;0;1
36699;2026-07-20 10:19:01.912;LOW;179000;50;130;0;80;0,0;0,6153846153846154;20;9;24950,0;8;11;6;115111,0;210;50;160;0,1802000238123586;0,1985950708417669;80;0;0;3
36704;2026-07-20 10:22:12.204;HIGH;179100;50;110;60;0;0,5454545454545454;0,0;7;5;32094,0;5;0;0;0,0;400;105;295;0,09905941183474223;0,1335873318252173;-60;0;0;1
36716;2026-07-20 10:30:27.881;LOW;178750;50;125;0;75;0,0;0,6;18;6;55949,0;10;1;1;0,0;125;195;-70;0,17067508036671034;0,15162519347541373;75;0;0;2
36719;2026-07-20 10:31:36.394;HIGH;178750;50;125;75;0;0,6;0,0;2;2;11025,0;3;0;0;0,0;195;250;-55;0,04000476247172283;0,05929277294916061;-75;0;0;0
36723;2026-07-20 10:34:58.118;LOW;178700;50;145;0;95;0,0;0,6551724137931034;33;7;2577,0;4;13;8;368,0;410;0;410;0,2281819264198119;0,16894868436718657;95;0;0;3
36732;2026-07-20 10:36:28.879;HIGH;179000;50;110;60;0;0,5454545454545454;0,0;35;6;38466,0;9;1;1;0,0;500;0;500;0,23401595428027147;0,15162519347541373;-60;0;0;1
36746;2026-07-20 10:43:44.847;LOW;178450;50;150;0;100;0,0;0,6666666666666666;132;35;177700,0;14;5;5;2590,0;400;80;320;0,3353970710798905;0,35414930348851054;100;1;1;3
36748;2026-07-20 10:47:33.597;HIGH;178400;50;150;100;0;0,6666666666666666;0,0;20;11;11493,0;2;17;11;43032,0;30;500;-470;0,1802000238123586;0,22443147993808787;-100;0;0;0
36757;2026-07-20 10:50:26.313;HIGH;178750;50;150;100;0;0,6666666666666666;0,0;84;22;112324,0;8;3;3;447,0;40;405;-365;0,3082509822597928;0,3134301702583641;-100;1;1;0
36760;2026-07-20 10:54:09.139;HIGH;178800;50;120;70;0;0,5833333333333334;0,0;2;2;7,0;2;4;3;5249,0;20;355;-335;0,04000476247172283;0,05929277294916061;-70;0;0;1
36767;2026-07-20 11:01:09.612;HIGH;179050;50;105;55;0;0,5238095238095238;0,0;34;12;9964,0;6;3;2;605,0;340;65;275;0,23097987855697108;0,23711156090010715;-55;0;0;1
36774;2026-07-20 11:12:13.253;LOW;178850;50;140;0;90;0,0;0,6428571428571429;9;5;265444,0;7;4;1;0,0;400;5;395;0,11483509941659721;0,1335873318252173;90;0;0;3
36782;2026-07-20 11:33:30.423;HIGH;179100;50;150;100;0;0,6666666666666666;0,0;36;24;451769,0;8;3;3;9705,0;90;420;-330;0,23669484462436005;0,32140731039409454;-100;0;1;0
36784;2026-07-20 11:41:14.101;LOW;179150;50;140;0;90;0,0;0,6428571428571429;4;4;155242,0;2;0;0;0,0;370;0;370;0,06798428384331467;0,11251339445172044;90;0;0;3
36792;2026-07-20 11:50:43.836;HIGH;179400;50;120;70;0;0,5833333333333334;0,0;37;20;180347,0;8;5;5;5408,0;230;10;220;0,2393142040719133;0,3037266341231099;-70;0;1;1
36797;2026-07-20 11:55:40.518;LOW;179300;50;110;0;60;0,0;0,5454545454545454;40;13;133365,0;5;21;2;0,0;25;350;-325;0,24764852958685557;0,2483629003452792;60;0;0;2
36809;2026-07-20 12:25:03.008;LOW;179000;50;110;0;60;0,0;0,5454545454545454;9;7;161914,0;7;22;6;147654,0;330;0;330;0,11483509941659721;0,16894868436718657;60;0;0;2
36814;2026-07-20 12:43:25.799;HIGH;179100;50;115;65;0;0,5652173913043478;0,0;19;11;209324,0;5;43;29;276939,0;45;350;-305;0,17561614477914037;0,22443147993808787;-65;0;0;1
36818;2026-07-20 12:55:39.116;HIGH;179200;50;130;80;0;0,6153846153846154;0,0;187;24;168349,0;3;5;4;19261,0;200;250;-50;0,35331587093701633;0,32140731039409454;-80;1;1;0
36822;2026-07-20 13:05:41.065;HIGH;179300;50;150;100;0;0,6666666666666666;0,0;60;32;1201042,0;3;64;11;67663,0;475;0;475;0,28211691868079536;0,3476604357661626;-100;1;1;0
36832;2026-07-20 13:41:26.516;LOW;178950;50;125;0;75;0,0;0,6;45;12;5953,0;10;12;7;380,0;95;350;-255;0,2578878437909275;0,23711156090010715;75;1;0;2
36834;2026-07-20 13:42:34.637;HIGH;178900;50;145;95;0;0,6551724137931034;0,0;29;18;686441,0;2;31;3;7249,0;310;0;310;0,21508512918204548;0,2910465531610906;-95;0;1;0
36839;2026-07-20 13:56:46.074;LOW;178800;50;140;0;90;0,0;0,6428571428571429;71;16;502200,0;5;7;7;108011,0;200;210;-10;0,29664245743540896;0,2766996070960829;90;1;1;3
36843;2026-07-20 14:37:02.495;LOW;178700;50;110;0;60;0,0;0,5454545454545454;7;5;101074,0;3;9;5;24183,0;390;15;375;0,09905941183474223;0,1335873318252173;60;0;0;2
36851;2026-07-20 15:12:49.504;HIGH;178950;50;140;90;0;0,6428571428571429;0,0;32;12;174483,0;8;6;5;113224,0;255;90;165;0,2253839742826527;0,23711156090010715;-90;0;0;0
36853;2026-07-20 15:23:02.929;LOW;179000;50;145;0;95;0,0;0,6551724137931034;52;28;586273,0;2;36;13;358034,0;40;305;-265;0,2711632337182998;0,3376592451482319;95;1;1;3
36859;2026-07-20 15:58:40.938;LOW;178800;50;105;0;55;0,0;0,5238095238095238;1;1;0,0;5;1;1;0,0;155;140;15;0,01595428027146089;0,022145493511132278;55;0;0;2
36863;2026-07-20 16:00:50.126;HIGH;178850;50;105;55;0;0,5238095238095238;0,0;4;4;276792,0;4;1;1;0,0;190;105;85;0,06798428384331467;0,11251339445172044;-55;0;0;1
36867;2026-07-20 16:22:25.111;LOW;178800;50;140;0;90;0,0;0,6428571428571429;52;23;426164,0;4;18;10;410646,0;155;250;-95;0,2711632337182998;0,3174782712227646;90;1;1;3
36871;2026-07-20 16:36:17.463;HIGH;178850;50;105;55;0;0,5238095238095238;0,0;123;30;743644,0;4;1;1;0,0;460;40;420;0,3304560066674604;0,3428979640433385;-55;1;1;1
36881;2026-07-20 17:13:20.927;LOW;178500;50;110;0;60;0,0;0,5454545454545454;28;15;124676,0;10;73;23;290192,0;100;215;-115;0,21175139897606857;0,2681271579949994;60;0;1;2
36885;2026-07-20 18:07:48.977;LOW;178400;50;115;0;65;0,0;0,5652173913043478;551;21;189907,0;3;158;5;32386,0;400;70;330;0,3904036194785093;0,3089653530182165;65;1;1;2
36887;2026-07-20 18:18:11.771;HIGH;178350;50;130;80;0;0,6153846153846154;0,0;48;8;142883,0;2;1;1;0,0;20;550;-530;0,26330515537564;0,18454577925943566;-80;1;0;0
36900;2026-07-21 09:01:16.495;HIGH;178900;50;150;100;0;0,6666666666666666;0,0;167;40;81709,0;12;33;7;19941,0;300;0;300;0,34825574473151566;0,3631384688653411;-100;1;1;0
36906;2026-07-21 09:02:44.248;LOW;178750;50;120;0;70;0,0;0,5833333333333334;123;6;725,0;6;3;2;175,0;105;160;-55;0,3304560066674604;0,15162519347541373;70;1;0;2
36908;2026-07-21 09:02:45.135;HIGH;178700;50;120;70;0;0,5833333333333334;0,0;2;2;472,0;2;152;5;0,0;110;165;-55;0,04000476247172283;0,05929277294916061;-70;0;0;1
36911;2026-07-21 09:02:55.970;LOW;178700;50;110;0;60;0,0;0,5454545454545454;231;36;3323,0;3;27;6;942,0;165;150;15;0,3605191094177878;0,3569472556256697;60;1;1;2
36915;2026-07-21 09:03:03.066;HIGH;178750;50;105;55;0;0,5238095238095238;0,0;2;2;301,0;4;11;9;761,0;210;115;95;0,04000476247172283;0,05929277294916061;-55;0;0;1
36922;2026-07-21 09:03:46.480;LOW;178650;50;110;0;60;0,0;0,5454545454545454;45;5;4489,0;5;51;11;13936,0;95;295;-200;0,2578878437909275;0,1335873318252173;60;1;0;2
36924;2026-07-21 09:03:54.217;HIGH;178600;50;145;95;0;0,6551724137931034;0,0;17;7;1503,0;2;0;0;0,0;285;55;230;0,16561495416120967;0,16894868436718657;-95;0;0;0
36929;2026-07-21 09:04:22.184;LOW;178500;50;145;0;95;0,0;0,6551724137931034;84;24;6514,0;5;25;10;6512,0;200;185;15;0,3082509822597928;0,32140731039409454;95;1;1;3
36931;2026-07-21 09:04:59.816;HIGH;178450;50;130;80;0;0,6153846153846154;0,0;21;10;2901,0;2;75;21;28295,0;135;255;-120;0,18472437194904157;0,21187046076913918;-80;0;0;0
36934;2026-07-21 09:05:07.265;LOW;178450;50;135;0;85;0,0;0,6296296296296297;8;5;12612,0;3;2;2;0,0;300;65;235;0,10751279914275509;0,1335873318252173;85;0;0;3
36940;2026-07-21 09:08:39.296;HIGH;178600;50;105;55;0;0,5238095238095238;0,0;5;3;21672,0;6;6;2;2,0;80;450;-370;0,07899749970234551;0,08739135611382308;-55;0;0;1
36942;2026-07-21 09:09:19.579;LOW;178650;50;130;0;80;0,0;0,6153846153846154;101;12;38643,0;2;0;0;0,0;440;0;440;0,31938325991189426;0,23711156090010715;80;1;0;3
36951;2026-07-21 09:13:53.843;HIGH;178950;50;140;90;0;0,6428571428571429;0,0;51;10;40354,0;9;3;2;4957,0;500;0;500;0,26884152875342304;0,21187046076913918;-90;1;0;0
36962;2026-07-21 09:16:50.537;LOW;178550;50;140;0;90;0,0;0,6428571428571429;149;13;11438,0;11;1;1;0,0;100;350;-250;0,3428979640433385;0,2483629003452792;90;1;0;3
36964;2026-07-21 09:17:26.407;HIGH;178500;50;150;100;0;0,6666666666666666;0,0;6;6;111738,0;2;0;0;0,0;310;50;260;0,08893915942374092;0,15162519347541373;-100;0;0;0
36969;2026-07-21 09:23:24.895;LOW;178400;50;135;0;85;0,0;0,6296296296296297;53;16;53379,0;5;15;8;11616,0;200;210;-10;0,27318728420050004;0,2766996070960829;85;1;1;3
36973;2026-07-21 09:26:02.239;LOW;178300;50;110;0;60;0,0;0,5454545454545454;644;33;99683,0;3;11;8;471,0;455;0;455;0,3955232765805453;0,3502202643171806;60;1;1;2
36983;2026-07-21 09:40:05.204;HIGH;178650;50;105;55;0;0,5238095238095238;0,0;1;1;0,0;10;15;5;3019,0;330;0;330;0,01595428027146089;0,022145493511132278;-55;0;0;1
36988;2026-07-21 09:41:41.502;LOW;178550;50;150;0;100;0,0;0,6666666666666666;145;23;168242,0;5;5;3;418,0;50;280;-230;0,34140969162995594;0,3174782712227646;100;1;1;3
36992;2026-07-21 09:53:19.730;LOW;178450;50;130;0;80;0,0;0,6153846153846154;37;20;399479,0;3;3;3;71373,0;105;180;-75;0,2393142040719133;0,3037266341231099;80;0;1;3
36995;2026-07-21 10:02:02.151;LOW;178400;50;115;0;65;0,0;0,5652173913043478;7;4;20900,0;2;23;11;28321,0;200;130;70;0,09905941183474223;0,11251339445172044;65;0;0;2
37001;2026-07-21 10:06:34.662;HIGH;178450;50;105;55;0;0,5238095238095238;0,0;5;5;40715,0;4;52;14;141342,0;100;250;-150;0,07899749970234551;0,1335873318252173;-55;0;0;1
37003;2026-07-21 10:07:20.212;LOW;178500;50;115;0;65;0,0;0,5652173913043478;30;11;249996,0;2;2;2;2208,0;200;250;-50;0,2187165138706989;0,22443147993808787;65;0;0;2
37007;2026-07-21 10:16:30.522;HIGH;178550;50;150;100;0;0,6666666666666666;0,0;146;26;83889,0;4;3;2;3,0;440;0;440;0,34194546969877365;0,3300392903917133;-100;1;1;0
37016;2026-07-21 10:21:02.521;LOW;178250;50;140;0;90;0,0;0,6428571428571429;428;37;95334,0;9;3;2;89,0;250;80;170;0,38183117037742587;0,3590308370044053;90;1;1;3
37019;2026-07-21 10:24:06.265;HIGH;178250;50;115;65;0;0,5652173913043478;0,0;317;54;33574,0;3;66;2;0,0;40;350;-310;0,37135373258721277;0,3793308727229432;-65;1;1;1
37023;2026-07-21 10:26:53.041;HIGH;178350;50;150;100;0;0,6666666666666666;0,0;311;45;139306,0;3;98;9;5093,0;100;450;-350;0,37093701631146564;0,37069889272532447;-100;1;1;0
37025;2026-07-21 10:29:13.301;LOW;178400;50;150;0;100;0,0;0,6666666666666666;40;14;47717,0;2;4;2;1,0;425;5;420;0,24764852958685557;0,2580664364805334;100;0;1;3
37034;2026-07-21 10:31:39.133;HIGH;178700;50;125;75;0;0,6;0,0;8;6;16593,0;9;33;9;10815,0;500;0;500;0,10751279914275509;0,15162519347541373;-75;0;0;0
37049;2026-07-21 10:36:50.309;LOW;178100;50;110;0;60;0,0;0,5454545454545454;751;36;11846,0;15;662;25;21474,0;60;450;-390;0,39980950113108704;0,3569472556256697;60;1;1;2
37051;2026-07-21 10:37:03.490;HIGH;178050;50;110;60;0;0,5454545454545454;0,0;311;23;53574,0;2;96;10;711,0;430;0;430;0,37093701631146564;0,3174782712227646;-60;1;1;1
37060;2026-07-21 10:41:13.076;LOW;177750;50;130;0;80;0,0;0,6153846153846154;325;29;67507,0;9;2;1;0,0;495;60;435;0,3723062269317776;0,34045719728539114;80;1;1;3
37070;2026-07-21 10:48:57.040;HIGH;178100;50;145;95;0;0,6551724137931034;0,0;2;1;0,0;10;13;4;2213,0;400;100;300;0,04000476247172283;0,022145493511132278;-95;0;0;0
37078;2026-07-21 10:52:00.567;LOW;177850;50;105;0;55;0,0;0,5238095238095238;18;16;17003,0;8;3;2;985,0;300;160;140;0,17067508036671034;0,2766996070960829;55;0;1;2
37081;2026-07-21 11:01:08.147;LOW;177800;50;110;0;60;0,0;0,5454545454545454;22;13;97111,0;2;0;0;0,0;405;0;405;0,18912965829265388;0,2483629003452792;60;0;0;2
37090;2026-07-21 11:08:16.623;HIGH;178100;50;105;55;0;0,5238095238095238;0,0;141;11;35481,0;9;13;2;8115,0;105;230;-125;0,3393261102512204;0,22443147993808787;-55;1;0;1
37093;2026-07-21 11:12:15.285;LOW;178100;50;105;0;55;0,0;0,5238095238095238;8;4;75047,0;3;0;0;0,0;230;150;80;0,10751279914275509;0,11251339445172044;55;0;0;2
37098;2026-07-21 11:16:33.870;HIGH;178200;50;130;80;0;0,6153846153846154;0,0;107;9;86183,0;5;118;18;3243,0;450;20;430;0,3228360519109418;0,1985950708417669;-80;1;0;0
37107;2026-07-21 11:27:47.552;LOW;177900;50;150;0;100;0,0;0,6666666666666666;122;19;141920,0;9;13;12;38756,0;100;440;-340;0,32974163590903677;0,2975949517799738;100;1;1;3
37109;2026-07-21 11:31:06.946;HIGH;177850;50;150;100;0;0,6666666666666666;0,0;36;8;160622,0;2;23;6;44533,0;400;55;345;0,23669484462436005;0,18454577925943566;-100;0;0;0
37117;2026-07-21 11:38:38.059;LOW;177600;50;140;0;90;0,0;0,6428571428571429;556;69;266119,0;8;2548;51;32333,0;15;370;-355;0,39076080485772113;0,3900464340992975;90;1;1;3
37124;2026-07-21 12:01:48.193;LOW;177350;50;120;0;70;0,0;0,5833333333333334;456;45;394305,0;6;204;35;310169,0;500;25;475;0,38409334444576737;0,37069889272532447;70;1;1;2
37135;2026-07-21 12:41:33.303;HIGH;177750;50;110;60;0;0,5454545454545454;0,0;21;9;245339,0;11;802;59;268541,0;85;420;-335;0,18472437194904157;0,1985950708417669;-60;0;0;1
37137;2026-07-21 12:50:03.062;LOW;177800;50;135;0;85;0,0;0,6296296296296297;167;48;912899,0;2;7;4;106541,0;370;95;275;0,34825574473151566;0,37486605548279556;85;1;1;3
37145;2026-07-21 14:02:19.009;HIGH;178050;50;120;70;0;0,5833333333333334;0,0;12;10;199049,0;8;61;21;545807,0;80;275;-195;0,13817121085843553;0,21187046076913918;-70;0;0;1
37147;2026-07-21 14:20:15.245;LOW;178100;50;130;0;80;0,0;0,6153846153846154;59;16;880419,0;2;32;16;846659,0;225;95;130;0,2811644243362305;0,2766996070960829;80;1;1;3
37152;2026-07-21 14:40:17.465;HIGH;178200;50;125;75;0;0,6;0,0;43;22;114441,0;5;129;10;1728,0;195;205;-10;0,2540183355161329;0,3134301702583641;-75;1;1;0
37156;2026-07-21 14:47:54.375;LOW;178150;50;145;0;95;0,0;0,6551724137931034;9;8;227465,0;4;27;7;37992,0;300;35;265;0,11483509941659721;0,18454577925943566;95;0;0;3
37162;2026-07-21 15:00:32.403;HIGH;178300;50;105;55;0;0,5238095238095238;0,0;51;15;298417,0;6;72;19;63264,0;55;255;-200;0,26884152875342304;0,2681271579949994;-55;1;1;1
37164;2026-07-21 15:06:15.534;LOW;178350;50;105;0;55;0,0;0,5238095238095238;8;7;228200,0;2;13;6;38517,0;205;145;60;0,10751279914275509;0,16894868436718657;55;0;0;2
37169;2026-07-21 16:10:13.316;HIGH;178450;50;105;55;0;0,5238095238095238;0,0;34;12;238758,0;5;61;23;431002,0;300;40;260;0,23097987855697108;0,23711156090010715;-55;0;0;1
37174;2026-07-21 17:22:16.242;LOW;178350;50;145;0;95;0,0;0,6551724137931034;483;82;2305992,0;5;31;13;652186,0;100;350;-250;0,3861173949279676;0,3958209310632218;95;1;1;3
37176;2026-07-21 18:02:44.213;HIGH;178300;50;150;100;0;0,6666666666666666;0,0;2034;129;1695790,0;2;33;3;10,0;300;50;250;0,42886057864031435;0,40748898678414097;-100;1;1;0
37182;2026-07-22 09:00:58.918;LOW;178150;50;150;0;100;0,0;0,6666666666666666;5;1;0,0;6;0;0;0,0;220;0;220;0,07899749970234551;0,022145493511132278;100;0;0;3
37187;2026-07-22 09:01:11.904;HIGH;178250;50;120;70;0;0,5833333333333334;0,0;1;1;0,0;5;25;1;0,0;170;110;60;0,01595428027146089;0,022145493511132278;-70;0;0;1
37189;2026-07-22 09:01:15.189;LOW;178300;50;130;0;80;0,0;0,6153846153846154;1;1;0,0;2;0;0;0,0;100;220;-120;0,01595428027146089;0,022145493511132278;80;0;0;3
37191;2026-07-22 09:01:17.941;HIGH;178250;50;110;60;0;0,5454545454545454;0,0;1;1;0,0;2;0;0;0,0;170;150;20;0,01595428027146089;0,022145493511132278;-60;0;0;1
37195;2026-07-22 09:01:26.571;LOW;178200;50;120;0;70;0,0;0,5833333333333334;3;2;6516,0;4;0;0;0,0;200;150;50;0,054947017502083584;0,05929277294916061;70;0;0;2
37199;2026-07-22 09:02:14.698;HIGH;178250;50;150;100;0;0,6666666666666666;0,0;19;4;632,0;4;0;0;0,0;285;50;235;0,17561614477914037;0,11251339445172044;-100;0;0;0
37202;2026-07-22 09:02:36.850;LOW;178250;50;125;0;75;0,0;0,6;29;5;11270,0;3;3;2;11016,0;100;285;-185;0,21508512918204548;0,1335873318252173;75;0;0;2
37207;2026-07-22 09:03:08.063;LOW;178100;50;135;0;85;0,0;0,6296296296296297;55;11;2398,0;4;2;1;0,0;500;0;500;0,27628289082033575;0,22443147993808787;85;1;0;3
37219;2026-07-22 09:03:27.797;HIGH;178550;50;145;95;0;0,6551724137931034;0,0;411;69;2731,0;12;234;24;3199,0;170;150;20;0,3804024288605786;0,3900464340992975;-95;1;1;0
37223;2026-07-22 09:03:34.109;LOW;178500;50;120;0;70;0,0;0,5833333333333334;32;32;2707,0;4;12;12;2484,0;300;65;235;0,2253839742826527;0,3476604357661626;70;0;1;2
37225;2026-07-22 09:03:40.126;HIGH;178450;50;120;70;0;0,5833333333333334;0,0;121;42;18367,0;2;13;9;2582,0;15;430;-415;0,3293249196332897;0,3664126681747827;-70;1;1;1
37231;2026-07-22 09:04:06.094;HIGH;178650;50;130;80;0;0,6153846153846154;0,0;28;13;1757,0;5;9;5;134,0;15;250;-235;0,21175139897606857;0,2483629003452792;-80;0;0;0
