Data	Abertura	Máxima	Mínima	Fechamento	Prior Cote Ajuste
02/12/2021 09:00	101580,00	104755,00	101505,00	104750,00	101002,00
01/12/2021 09:00	103215,00	104435,00	100800,00	100800,00	102268,00
30/11/2021 09:00	102350,00	103390,00	100390,00	102560,00	103158,00
29/11/2021 09:00	103615,00	104515,00	102880,00	103320,00	102556,00
26/11/2021 09:00	103100,00	104000,00	101770,00	102360,00	106264,00
25/11/2021 09:00	104750,00	106875,00	104575,00	106435,00	104899,00
24/11/2021 09:00	104000,00	105540,00	102805,00	104900,00	104066,00
23/11/2021 09:00	102700,00	104560,00	102140,00	104500,00	102627,00
22/11/2021 09:00	104310,00	105125,00	102400,00	102400,00	103558,00
19/11/2021 09:00	103025,00	104495,00	102650,00	103600,00	102978,00
18/11/2021 09:00	103800,00	104315,00	102515,00	103450,00	103522,00
17/11/2021 09:00	104800,00	106165,00	102915,00	103700,00	104930,00
16/11/2021 09:00	107210,00	107630,00	104610,00	105000,00	106841,00
12/11/2021 09:00	108500,00	108675,00	106300,00	106940,00	108236,00
11/11/2021 09:00	107550,00	109325,00	107460,00	108800,00	106583,00
10/11/2021 09:00	105740,00	108070,00	105260,00	106940,00	106166,00
09/11/2021 09:00	105840,00	107410,00	105455,00	106030,00	105429,00
08/11/2021 09:00	104850,00	106475,00	104340,00	105595,00	105498,00
05/11/2021 09:00	104600,00	106385,00	104000,00	105260,00	104195,00
04/11/2021 09:00	107500,00	107525,00	103520,00	104030,00	106612,00
03/11/2021 09:00	105365,00	107635,00	104830,00	107330,00	106383,00
01/11/2021 09:00	105330,00	106930,00	105070,00	106000,00	104357,00
29/10/2021 09:00	105855,00	107100,00	104110,00	104750,00	106219,00
28/10/2021 09:00	107475,00	108190,00	104825,00	105470,00	107346,00
27/10/2021 09:00	107400,00	109175,00	106885,00	107945,00	107197,00
26/10/2021 09:00	109295,00	109305,00	107035,00	107500,00	109627,00
25/10/2021 09:00	107905,00	110340,00	107255,00	109590,00	107117,00
22/10/2021 09:00	107850,00	108865,00	103660,00	107000,00	108661,00
21/10/2021 09:00	108580,00	110460,00	106595,00	108660,00	111466,00
20/10/2021 09:00	112390,00	113135,00	109835,00	110070,00	111762,00
19/10/2021 09:00	114890,00	114900,00	110880,00	112150,00	115445,00
18/10/2021 09:00	115060,00	116060,00	113750,00	115290,00	115637,00
15/10/2021 09:00	114870,00	115940,00	114110,00	115560,00	114340,00
14/10/2021 09:00	115295,00	115530,00	113750,00	114655,00	114580,00
13/10/2021 09:00	113370,00	115440,00	113145,00	114345,00	112052,00
11/10/2021 09:00	113200,00	113960,00	112000,00	112100,00	112962,00
08/10/2021 09:00	111345,00	114485,00	111245,00	113000,00	110607,00
07/10/2021 09:00	111765,00	111765,00	110475,00	110980,00	110514,00
06/10/2021 09:00	109290,00	110790,00	108120,00	110695,00	110419,00
05/10/2021 09:00	111070,00	111815,00	110060,00	110300,00	110360,00
04/10/2021 09:00	112300,00	112420,00	109900,00	110400,00	112832,00
01/10/2021 09:00	111050,00	113150,00	110930,00	113120,00	110773,00
30/09/2021 09:00	111650,00	112515,00	110460,00	110690,00	111240,00
29/09/2021 09:00	110700,00	112195,00	110490,00	111140,00	110256,00
28/09/2021 09:00	112555,00	113360,00	109980,00	110020,00	113665,00
27/09/2021 09:00	114080,00	115115,00	112355,00	113400,00	113520,00
24/09/2021 09:00	113265,00	113820,00	112655,00	113750,00	114221,00
23/09/2021 09:00	112895,00	114640,00	112670,00	114010,00	112435,00
22/09/2021 09:00	111500,00	113605,00	111500,00	112435,00	110419,00
21/09/2021 09:00	110600,00	111190,00	109175,00	110240,00	109090,00
20/09/2021 09:00	109205,00	110165,00	107800,00	109710,00	111697,00
17/09/2021 09:00	113780,00	114145,00	111205,00	111205,00	114173,00
16/09/2021 09:00	114845,00	115130,00	113705,00	114410,00	115528,00
15/09/2021 09:00	116650,00	116980,00	115105,00	115600,00	116505,00
14/09/2021 09:00	116300,00	117735,00	115980,00	116900,00	116871,00
13/09/2021 09:00	115600,00	117585,00	115515,00	116680,00	114660,00
10/09/2021 09:00	117250,00	118195,00	114400,00	114680,00	115891,00
09/09/2021 09:00	114570,00	117245,00	112815,00	117080,00	113749,00
08/09/2021 09:00	117150,00	117980,00	113570,00	113830,00	118336,00
06/09/2021 09:00	117200,00	118585,00	116530,00	118370,00	117198,00
03/09/2021 09:00	117665,00	118350,00	116085,00	116855,00	117112,00
02/09/2021 09:00	119595,00	119735,00	116920,00	117160,00	119840,00
01/09/2021 09:00	119400,00	120615,00	118625,00	119180,00	119011,00
31/08/2021 09:00	120190,00	120795,00	118415,00	119200,00	120280,00
30/08/2021 09:00	121120,00	121200,00	119900,00	120630,00	121345,00
27/08/2021 09:00	119985,00	121400,00	119660,00	120850,00	119243,00
26/08/2021 09:00	121050,00	121560,00	119030,00	119575,00	121453,00
25/08/2021 09:00	121145,00	121590,00	119845,00	121390,00	120815,00
24/08/2021 09:00	118910,00	121275,00	118880,00	121275,00	118116,00
23/08/2021 09:00	119300,00	119595,00	117745,00	118060,00	118758,00
20/08/2021 09:00	117280,00	119160,00	116425,00	118935,00	117958,00
19/08/2021 09:00	115200,00	118415,00	114825,00	118040,00	117156,00
18/08/2021 09:00	118890,00	119685,00	116470,00	116960,00	117676,00
17/08/2021 09:00	119315,00	119340,00	116220,00	117150,00	119182,00
16/08/2021 09:00	120550,00	120760,00	118700,00	119630,00	121199,00
13/08/2021 09:00	120890,00	121335,00	119940,00	121195,00	120580,00
12/08/2021 09:00	122390,00	122455,00	120370,00	120700,00	122107,00
11/08/2021 09:00	122725,00	122900,00	120855,00	122130,00	122359,00
10/08/2021 09:00	123285,00	123660,00	122150,00	122450,00	123016,00
09/08/2021 09:00	122500,00	123790,00	122160,00	123015,00	122898,00
06/08/2021 09:00	121520,00	123470,00	121100,00	123070,00	121738,00
05/08/2021 09:00	123250,00	123800,00	120835,00	121100,00	121928,00
04/08/2021 09:00	123230,00	123820,00	121135,00	122020,00	123656,00
03/08/2021 09:00	123220,00	124020,00	120955,00	123230,00	122571,00
02/08/2021 09:00	123695,00	124805,00	121985,00	123180,00	121923,00
30/07/2021 09:00	124840,00	125245,00	121800,00	122340,00	125849,00
29/07/2021 09:00	126415,00	127145,00	125140,00	125490,00	126596,00
28/07/2021 09:00	125260,00	127060,00	125240,00	126305,00	124861,00
27/07/2021 09:00	125865,00	125955,00	123945,00	124765,00	126253,00
26/07/2021 09:00	125110,00	126580,00	125015,00	126215,00	125337,00
23/07/2021 09:00	126900,00	126945,00	124685,00	124985,00	126635,00
22/07/2021 09:00	126450,00	126820,00	125690,00	126575,00	126331,00
21/07/2021 09:00	125750,00	126510,00	125530,00	126425,00	125749,00
20/07/2021 09:00	125680,00	126060,00	123905,00	125580,00	124754,00
19/07/2021 09:00	124750,00	125190,00	123660,00	125060,00	126396,00
16/07/2021 09:00	128145,00	128530,00	126180,00	126455,00	127988,00
15/07/2021 09:00	128570,00	129485,00	127305,00	128045,00	128950,00
14/07/2021 09:00	128930,00	130140,00	128530,00	129000,00	128634,00
13/07/2021 09:00	128175,00	128990,00	126820,00	128820,00	128112,00
12/07/2021 09:00	126550,00	128500,00	126160,00	128500,00	125782,00
08/07/2021 09:00	125680,00	126440,00	124725,00	125700,00	127565,00
07/07/2021 09:00	125980,00	127745,00	125670,00	127395,00	125525,00
06/07/2021 09:00	127525,00	127625,00	125300,00	125360,00	127449,00
05/07/2021 09:00	128000,00	128235,00	127015,00	127700,00	128247,00
02/07/2021 09:00	126300,00	128430,00	126080,00	128420,00	126283,00
01/07/2021 09:00	127435,00	127735,00	125485,00	126080,00	127254,00
30/06/2021 09:00	127400,00	127835,00	126750,00	126985,00	127894,00
29/06/2021 09:00	127900,00	128100,00	126765,00	127775,00	128096,00
28/06/2021 09:00	128045,00	128765,00	126945,00	128000,00	127861,00
25/06/2021 09:00	130285,00	130450,00	127235,00	128145,00	130211,00
24/06/2021 09:00	129685,00	130325,00	129500,00	130125,00	129144,00
23/06/2021 09:00	129760,00	130645,00	128835,00	129240,00	129497,00
22/06/2021 09:00	129915,00	129930,00	128480,00	129760,00	129937,00
21/06/2021 09:00	128995,00	130230,00	128755,00	129900,00	128927,00
18/06/2021 09:00	129350,00	129580,00	128250,00	128510,00	128790,00
17/06/2021 09:00	129850,00	130745,00	128325,00	129290,00	129954,00
16/06/2021 09:00	130705,00	131165,00	129085,00	129945,00	130076,00
15/06/2021 09:00	130380,00	130385,00	129235,00	130075,00	130220,00
14/06/2021 09:00	129760,00	131150,00	129650,00	130210,00	129370,00
11/06/2021 09:00	130385,00	130425,00	128640,00	129560,00	130148,00
10/06/2021 09:00	129800,00	130660,00	129500,00	130100,00	129973,00
09/06/2021 09:00	130040,00	130960,00	129365,00	129765,00	129811,00
08/06/2021 09:00	130605,00	130895,00	129320,00	130025,00	130814,00
07/06/2021 09:00	130175,00	131360,00	129560,00	130515,00	130152,00
04/06/2021 09:00	129105,00	130280,00	129105,00	130080,00	129541,00
02/06/2021 09:00	128260,00	129675,00	128050,00	129430,00	128434,00
01/06/2021 09:00	126600,00	128560,00	126345,00	128430,00	126255,00
31/05/2021 09:00	125515,00	126340,00	125390,00	126140,00	125674,00
28/05/2021 09:00	124840,00	125880,00	124350,00	125515,00	124476,00
27/05/2021 09:00	123890,00	124740,00	123625,00	124600,00	124196,00
26/05/2021 09:00	123520,00	124510,00	123505,00	123890,00	123202,00
25/05/2021 09:00	124065,00	124930,00	122890,00	123315,00	124243,00
24/05/2021 09:00	122950,00	124425,00	122700,00	124140,00	122798,00
21/05/2021 09:00	123195,00	123245,00	121910,00	122755,00	122845,00
20/05/2021 09:00	122990,00	123220,00	122300,00	122740,00	122919,00
19/05/2021 09:00	121955,00	123495,00	121690,00	123100,00	123082,00
18/05/2021 09:00	123550,00	123840,00	122710,00	122900,00	123212,00
17/05/2021 09:00	121435,00	123370,00	121335,00	123010,00	122119,00
14/05/2021 09:00	121515,00	122475,00	121185,00	121860,00	120883,00
13/05/2021 09:00	120110,00	121725,00	119830,00	120970,00	119858,00
12/05/2021 09:00	122755,00	122895,00	119650,00	119900,00	123132,00
11/05/2021 09:00	121290,00	123250,00	120465,00	122960,00	122170,00
10/05/2021 09:00	122295,00	123045,00	122045,00	122200,00	122378,00
07/05/2021 09:00	120630,00	122705,00	120380,00	122405,00	120176,00
06/05/2021 09:00	120025,00	120420,00	119320,00	120380,00	119979,00
05/05/2021 09:00	118700,00	120205,00	118470,00	120045,00	117966,00
04/05/2021 09:00	119260,00	119700,00	117915,00	118180,00	119508,00
03/05/2021 09:00	119800,00	120335,00	118815,00	119525,00	119317,00
30/04/2021 09:00	120035,00	120540,00	118905,00	119055,00	120307,00
29/04/2021 09:00	121705,00	122050,00	120080,00	120265,00	121416,00
28/04/2021 09:00	119610,00	121990,00	119525,00	121960,00	119788,00
27/04/2021 09:00	121300,00	121540,00	119160,00	119200,00	121078,00
26/04/2021 09:00	121460,00	121750,00	120145,00	121290,00	120924,00
23/04/2021 09:00	120700,00	121310,00	120300,00	121220,00	119824,00
22/04/2021 09:00	120775,00	121460,00	119615,00	120255,00	120442,00
20/04/2021 09:00	120900,00	121765,00	120255,00	120270,00	121357,00
19/04/2021 09:00	121500,00	122475,00	121050,00	121345,00	121537,00
16/04/2021 09:00	121200,00	121860,00	120620,00	121620,00	121068,00
15/04/2021 09:00	121000,00	121880,00	120540,00	121250,00	120734,00
14/04/2021 09:00	119490,00	121370,00	119490,00	120825,00	119209,00
13/04/2021 09:00	118155,00	119565,00	117880,00	119010,00	118842,00
12/04/2021 09:00	117475,00	118950,00	117430,00	118715,00	117654,00
09/04/2021 09:00	118040,00	118695,00	117205,00	117800,00	118322,00
08/04/2021 09:00	118245,00	119020,00	117410,00	118250,00	117565,00
07/04/2021 09:00	117620,00	118500,00	116680,00	117995,00	117550,00
06/04/2021 09:00	117290,00	118260,00	117100,00	117795,00	117624,00
05/04/2021 09:00	115590,00	117830,00	115580,00	117600,00	115091,00
01/04/2021 09:00	117135,00	117515,00	114680,00	114740,00	116549,00
31/03/2021 09:00	116875,00	117350,00	115915,00	116630,00	116958,00
30/03/2021 09:00	115400,00	117190,00	114665,00	116985,00	115351,00
29/03/2021 09:00	114300,00	115795,00	113770,00	115610,00	114825,00
26/03/2021 09:00	113735,00	115530,00	113155,00	114595,00	113759,00
25/03/2021 09:00	111820,00	114125,00	110840,00	113515,00	111914,00
24/03/2021 09:00	113585,00	114950,00	111635,00	111785,00	113366,00
23/03/2021 09:00	114430,00	115730,00	113025,00	113200,00	115002,00
22/03/2021 09:00	116150,00	116175,00	113630,00	115420,00	116123,00
19/03/2021 09:00	115210,00	116600,00	114715,00	115870,00	114919,00
18/03/2021 09:00	116345,00	117510,00	114385,00	115300,00	116604,00
17/03/2021 09:00	113645,00	116940,00	113135,00	116610,00	114032,00
16/03/2021 09:00	115205,00	115260,00	113390,00	114240,00	115055,00
15/03/2021 09:00	114485,00	115245,00	113520,00	115000,00	114205,00
12/03/2021 09:00	113970,00	114540,00	113300,00	114150,00	115026,00
11/03/2021 09:00	114065,00	115265,00	113330,00	114615,00	112837,00
10/03/2021 09:00	111550,00	113250,00	109945,00	112995,00	111268,00
09/03/2021 09:00	110500,00	112915,00	109405,00	111150,00	110663,00
08/03/2021 09:00	114150,00	114695,00	108975,00	109000,00	115277,00
05/03/2021 09:00	113665,00	115635,00	112415,00	115465,00	112651,00
04/03/2021 09:00	111600,00	114700,00	111000,00	113450,00	111329,00
03/03/2021 09:00	112650,00	112775,00	107550,00	111335,00	111586,00
02/03/2021 09:00	110000,00	112630,00	107330,00	111980,00	110262,00
01/03/2021 09:00	111350,00	112670,00	110060,00	110470,00	110136,00
26/02/2021 09:00	112245,00	113660,00	109765,00	109800,00	112264,00
25/02/2021 09:00	116000,00	116720,00	111815,00	112000,00	115805,00
24/02/2021 09:00	115515,00	116360,00	114745,00	115945,00	115339,00
23/02/2021 09:00	113000,00	115750,00	112950,00	115515,00	112709,00
22/02/2021 09:00	112970,00	114600,00	111740,00	112130,00	118613,00
19/02/2021 09:00	118450,00	119420,00	117970,00	118220,00	119285,00
18/02/2021 09:00	120600,00	121050,00	118625,00	119200,00	120586,00
17/02/2021 09:00	119695,00	120800,00	119030,00	120780,00	119380,00
12/02/2021 09:00	119010,00	119780,00	118025,00	119570,00	119223,00
11/02/2021 09:00	118645,00	120325,00	118400,00	119600,00	118340,00
10/02/2021 09:00	119750,00	119915,00	117830,00	118185,00	119369,00
09/02/2021 09:00	119600,00	119980,00	118175,00	119500,00	119743,00
08/02/2021 09:00	120520,00	120885,00	119040,00	119670,00	120200,00
05/02/2021 09:00	119675,00	121195,00	119365,00	120500,00	119218,00
04/02/2021 09:00	120110,00	120685,00	118825,00	118950,00	119748,00
03/02/2021 09:00	118935,00	120380,00	118550,00	119840,00	118307,00
02/02/2021 09:00	118485,00	119915,00	117710,00	118610,00	117385,00
01/02/2021 09:00	116350,00	117990,00	115660,00	117450,00	115056,00
29/01/2021 09:00	118600,00	118680,00	114710,00	115000,00	118994,00
28/01/2021 09:00	115675,00	119475,00	115465,00	119325,00	115831,00
27/01/2021 09:00	115745,00	117870,00	114820,00	115500,00	116250,00
26/01/2021 09:00	116790,00	119195,00	116050,00	116300,00	117450,00
22/01/2021 09:00	116850,00	117945,00	116065,00	117500,00	118416,00
21/01/2021 09:00	120200,00	120320,00	117745,00	118200,00	119707,00
20/01/2021 09:00	120580,00	121520,00	118670,00	119695,00	120626,00
19/01/2021 09:00	122195,00	122440,00	119255,00	120625,00	121263,00
18/01/2021 09:00	120730,00	122780,00	119960,00	121265,00	120353,00
15/01/2021 09:00	122705,00	122745,00	120075,00	120350,00	123488,00
14/01/2021 09:00	122805,00	124045,00	122335,00	123200,00	121959,00
13/01/2021 09:00	123945,00	124395,00	121020,00	122270,00	124336,00
12/01/2021 09:00	123800,00	124720,00	123230,00	124170,00	123120,00
11/01/2021 09:00	124500,00	124915,00	122460,00	123500,00	125127,00
08/01/2021 09:00	123150,00	125470,00	122365,00	125365,00	122684,00
07/01/2021 09:00	119560,00	123480,00	119230,00	123180,00	119180,00
06/01/2021 09:00	119220,00	121075,00	118895,00	119060,00	119393,00
05/01/2021 09:00	118990,00	119965,00	116765,00	119050,00	118859,00
04/01/2021 09:00	120270,00	120585,00	118135,00	118695,00	119230,00
30/12/2020 09:00	119870,00	120380,00	119005,00	119175,00	119625,00
29/12/2020 09:00	119800,00	120045,00	118870,00	119580,00	119292,00
28/12/2020 09:00	118500,00	119615,00	118330,00	119550,00	117870,00
23/12/2020 09:00	117305,00	118560,00	117055,00	117870,00	116786,00
22/12/2020 09:00	116300,00	117135,00	115750,00	117040,00	115961,00
21/12/2020 09:00	115815,00	117290,00	115085,00	115900,00	118231,00
18/12/2020 09:00	118115,00	119645,00	117730,00	118040,00	118586,00
17/12/2020 09:00	118075,00	119290,00	117890,00	118830,00	117995,00
16/12/2020 09:00	116590,00	118340,00	115655,00	117870,00	116135,00
15/12/2020 09:00	114900,00	116390,00	114830,00	116300,00	114569,00
14/12/2020 09:00	115665,00	115950,00	114285,00	114320,00	115115,00
11/12/2020 09:00	114350,00	115550,00	113915,00	115180,00	115078,00
10/12/2020 09:00	113200,00	115350,00	112625,00	115350,00	112983,00
09/12/2020 09:00	114040,00	114190,00	112455,00	112990,00	113754,00
08/12/2020 09:00	113120,00	114385,00	112750,00	113750,00	113543,00
07/12/2020 09:00	113090,00	114575,00	112505,00	113750,00	113737,00
04/12/2020 09:00	112975,00	113940,00	112875,00	113525,00	112164,00
03/12/2020 09:00	111805,00	113440,00	111750,00	112450,00	111872,00
02/12/2020 09:00	111350,00	112355,00	110625,00	111905,00	111499,00
01/12/2020 09:00	110690,00	111965,00	110325,00	111400,00	109193,00
30/11/2020 09:00	110075,00	111065,00	108830,00	109495,00	110547,00
27/11/2020 09:00	110485,00	111680,00	110325,00	110390,00	110316,00
26/11/2020 09:00	109915,00	110400,00	109405,00	110325,00	110204,00
25/11/2020 09:00	109550,00	110715,00	109300,00	110060,00	109955,00
24/11/2020 09:00	108115,00	110325,00	107575,00	110190,00	107409,00
23/11/2020 09:00	106935,00	107610,00	106630,00	107450,00	106013,00
20/11/2020 09:00	106845,00	107115,00	105705,00	106200,00	106869,00
19/11/2020 09:00	105850,00	107140,00	105580,00	106550,00	106198,00
18/11/2020 09:00	107885,00	107920,00	105900,00	105900,00	107441,00
17/11/2020 09:00	106250,00	107935,00	105915,00	107500,00	106566,00
16/11/2020 09:00	106250,00	106880,00	105275,00	106880,00	104694,00
13/11/2020 09:00	103355,00	105200,00	103075,00	104975,00	102534,00
12/11/2020 09:00	104855,00	105250,00	102145,00	102900,00	104797,00
11/11/2020 09:00	105410,00	105565,00	104245,00	105135,00	105079,00
10/11/2020 09:00	103500,00	105940,00	103390,00	104885,00	103517,00
09/11/2020 09:00	104115,00	105355,00	103250,00	103250,00	101110,00
06/11/2020 09:00	100395,00	101275,00	99990,00	101035,00	100828,00
05/11/2020 09:00	99285,00	101120,00	99150,00	101080,00	97935,00
04/11/2020 09:00	96155,00	98470,00	96155,00	98390,00	96083,00
03/11/2020 09:00	96090,00	96535,00	95135,00	95750,00	94042,00
30/10/2020 09:00	95505,00	96340,00	93630,00	94535,00	96608,00
29/10/2020 09:00	95235,00	96895,00	93555,00	95765,00	95369,00
28/10/2020 09:00	98300,00	98375,00	95130,00	95130,00	99647,00
27/10/2020 09:00	101890,00	101940,00	98770,00	98850,00	101231,00
26/10/2020 09:00	100845,00	101970,00	99940,00	101355,00	101368,00
23/10/2020 09:00	102420,00	102480,00	101275,00	101630,00	102044,00
22/10/2020 09:00	100660,00	102445,00	100565,00	102375,00	100662,00
21/10/2020 09:00	100500,00	101875,00	100280,00	100710,00	100662,00
20/10/2020 09:00	99200,00	100970,00	99120,00	100930,00	98825,00
19/10/2020 09:00	99150,00	100170,00	98570,00	98940,00	98457,00
16/10/2020 09:00	99340,00	99435,00	98280,00	98700,00	99209,00
15/10/2020 09:00	98175,00	99730,00	97910,00	99045,00	99466,00
14/10/2020 09:00	98190,00	99875,00	98140,00	99250,00	98552,00
13/10/2020 09:00	98180,00	99050,00	97210,00	98080,00	97315,00
09/10/2020 09:00	97905,00	98700,00	97095,00	97650,00	97820,00
08/10/2020 09:00	96175,00	98070,00	95535,00	97655,00	95456,00
07/10/2020 09:00	96240,00	96435,00	94760,00	95790,00	95548,00
06/10/2020 09:00	96725,00	97480,00	95125,00	95505,00	96120,00
05/10/2020 09:00	94155,00	96465,00	93660,00	95900,00	93753,00
02/10/2020 09:00	94500,00	96040,00	93120,00	93300,00	95423,00
